8. НАСЕЛЕНИЕ ОТДЕЛЬНЫХ НАЦИОНАЛЬНОСТЕЙ ПО ВОЗРАСТНЫМ ГРУППАМ, ПОЛУ И СОСТОЯНИЮ В БРАКЕ																
																
																
	Мужчины	в том числе							Женщины	в том числе						
		состоящие в браке	из них		никогда не состоявшие в браке	вдовые	разошед-шиеся	не указавшие состояние в браке		состоящие в браке	из них		никогда не состоявшие в браке	вдовые	разошед-шиеся	не указавшие состояние в браке
			в зарегистри-рованном браке	в незарегистри-рованном браке							в зарегистри-рованном браке	в незарегистри-рованном браке				
Все население в возрасте 16 лет и более, включая лиц до 16 лет, указавших состояние в браке																
70 и более	162.0	98.0	86.0	12.0	3.0	58.0	3.0	-	387.0	64.0	56.0	8.0	28.0	272.0	20.0	3.0
возраст не указан	14.0	3.0	2.0	1.0	1.0	1.0	-	9.0	8.0	1.0	1.0	-	1.0	-	1.0	5.0
Чукчи	4825.0	1989.0	1394.0	595.0	2297.0	207.0	260.0	72.0	5740.0	2685.0	1846.0	839.0	1889.0	674.0	422.0	70.0
в том числе в возрасте, лет:																
до 16	1.0	1.0	1.0	-		-	-		3.0	3.0	-	3.0		-	-	
16-17	416.0	4.0	-	4.0	369.0	-	-	43.0	415.0	12.0	1.0	11.0	353.0	-	2.0	48.0
18-19	338.0	13.0	2.0	11.0	318.0	-	1.0	6.0	334.0	35.0	9.0	26.0	292.0	1.0	2.0	4.0
20-24	669.0	119.0	51.0	68.0	535.0	3.0	4.0	8.0	719.0	283.0	141.0	142.0	410.0	4.0	19.0	3.0
25-29	579.0	211.0	116.0	95.0	344.0	1.0	18.0	5.0	617.0	348.0	206.0	142.0	223.0	17.0	28.0	1.0
30-34	554.0	285.0	175.0	110.0	227.0	4.0	37.0	1.0	664.0	391.0	249.0	142.0	172.0	30.0	69.0	2.0
35-39	645.0	358.0	259.0	99.0	201.0	22.0	61.0	3.0	747.0	460.0	340.0	120.0	148.0	58.0	78.0	3.0
40-44	610.0	361.0	273.0	88.0	156.0	22.0	70.0	1.0	731.0	449.0	357.0	92.0	123.0	77.0	77.0	5.0
45-49	362.0	229.0	179.0	50.0	80.0	26.0	25.0	2.0	521.0	315.0	244.0	71.0	77.0	67.0	61.0	1.0
50-54	225.0	148.0	129.0	19.0	28.0	22.0	27.0	-	291.0	166.0	134.0	32.0	33.0	62.0	30.0	-
55-59	133.0	95.0	80.0	15.0	8.0	18.0	11.0	1.0	221.0	98.0	75.0	23.0	21.0	75.0	27.0	-
60-64	136.0	92.0	71.0	21.0	13.0	25.0	5.0	1.0	192.0	72.0	53.0	19.0	12.0	93.0	15.0	-
65-69	93.0	44.0	35.0	9.0	14.0	34.0	1.0	-	116.0	28.0	20.0	8.0	11.0	69.0	6.0	2.0
70 и более	62.0	28.0	22.0	6.0	4.0	30.0	-	-	169.0	25.0	17.0	8.0	14.0	121.0	8.0	1.0
возраст не указан	2.0	1.0	1.0	-	-	-	-	1.0	-	-	-	-	-	-	-	-
Манси	3236.0	1571.0	1240.0	331.0	1364.0	110.0	173.0	18.0	4444.0	2420.0	1928.0	492.0	1102.0	554.0	356.0	12.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	309.0	5.0	1.0	4.0	296.0	-	-	8.0	298.0	11.0	5.0	6.0	280.0	-	-	7.0
18-19	218.0	8.0	1.0	7.0	208.0	-	-	2.0	292.0	49.0	21.0	28.0	240.0	-	2.0	1.0
20-24	460.0	117.0	80.0	37.0	336.0	-	4.0	3.0	523.0	250.0	157.0	93.0	254.0	5.0	14.0	-
25-29	367.0	205.0	143.0	62.0	138.0	1.0	22.0	1.0	433.0	299.0	216.0	83.0	93.0	6.0	35.0	-
30-34	345.0	210.0	164.0	46.0	104.0	-	31.0	-	423.0	304.0	255.0	49.0	56.0	20.0	42.0	1.0
35-39	403.0	246.0	197.0	49.0	119.0	7.0	31.0	-	525.0	377.0	314.0	63.0	52.0	32.0	63.0	1.0
40-44	377.0	259.0	209.0	50.0	81.0	8.0	27.0	2.0	586.0	419.0	354.0	65.0	45.0	48.0	74.0	-
45-49	279.0	201.0	177.0	24.0	41.0	6.0	29.0	2.0	422.0	299.0	249.0	50.0	21.0	57.0	45.0	-
50-54	166.0	121.0	101.0	20.0	24.0	10.0	11.0	-	250.0	181.0	161.0	20.0	14.0	30.0	25.0	-
55-59	58.0	41.0	33.0	8.0	5.0	7.0	5.0	-	119.0	62.0	49.0	13.0	8.0	39.0	10.0	-
60-64	103.0	72.0	62.0	10.0	6.0	19.0	6.0	-	188.0	68.0	56.0	12.0	13.0	90.0	17.0	-
65-69	82.0	52.0	47.0	5.0	4.0	20.0	6.0	-	161.0	58.0	50.0	8.0	10.0	79.0	14.0	-
70 и более	69.0	34.0	25.0	9.0	2.0	32.0	1.0	-	223.0	43.0	41.0	2.0	16.0	148.0	15.0	1.0
возраст не указан	-	-	-	-	-	-	-	-	1.0	-	-	-	-	-	-	1.0
Коряки	2831.0	1065.0	727.0	338.0	1456.0	139.0	163.0	8.0	3167.0	1628.0	1094.0	534.0	940.0	371.0	217.0	11.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	234.0	1.0	-	1.0	228.0	-	-	5.0	212.0	12.0	4.0	8.0	197.0	-	-	3.0
18-19	205.0	7.0	4.0	3.0	197.0	-	-	1.0	184.0	38.0	13.0	25.0	145.0	-	-	1.0
20-24	390.0	57.0	24.0	33.0	330.0	-	3.0	-	359.0	144.0	63.0	81.0	197.0	4.0	14.0	-
25-29	316.0	111.0	60.0	51.0	193.0	1.0	11.0	-	345.0	212.0	120.0	92.0	106.0	10.0	16.0	1.0
30-34	342.0	154.0	95.0	59.0	159.0	3.0	25.0	1.0	361.0	242.0	149.0	93.0	80.0	12.0	26.0	1.0
35-39	357.0	179.0	127.0	52.0	137.0	6.0	35.0	-	425.0	267.0	201.0	66.0	68.0	31.0	58.0	1.0
40-44	362.0	196.0	140.0	56.0	106.0	19.0	41.0	-	409.0	273.0	209.0	64.0	62.0	31.0	42.0	1.0
45-49	248.0	158.0	119.0	39.0	54.0	13.0	22.0	1.0	286.0	178.0	135.0	43.0	32.0	50.0	25.0	1.0
50-54	138.0	81.0	62.0	19.0	24.0	17.0	16.0	-	195.0	111.0	87.0	24.0	19.0	42.0	23.0	-
55-59	83.0	44.0	34.0	10.0	13.0	21.0	5.0	-	106.0	55.0	46.0	9.0	14.0	33.0	4.0	-
60-64	54.0	30.0	25.0	5.0	5.0	16.0	3.0	-	98.0	51.0	32.0	19.0	9.0	33.0	5.0	-
65-69	51.0	32.0	26.0	6.0	7.0	10.0	2.0	-	85.0	31.0	26.0	5.0	2.0	50.0	1.0	1.0
70 и более	51.0	15.0	11.0	4.0	3.0	33.0	-	-	100.0	13.0	9.0	4.0	9.0	75.0	3.0	-
возраст не указан	-	-	-	-	-	-	-	-	2.0	1.0	-	1.0	-	-	-	1.0
Долганы	1999.0	984.0	758.0	226.0	829.0	97.0	87.0	2.0	2683.0	1341.0	988.0	353.0	813.0	362.0	167.0	-
в том числе в возрасте, лет:																
до 16	1.0	1.0	-	1.0		-	-		1.0	1.0	-	1.0		-	-	
16-17	162.0	1.0	-	1.0	161.0	-	-	-	200.0	4.0	-	4.0	196.0	-	-	-
18-19	129.0	4.0	1.0	3.0	125.0	-	-	-	145.0	23.0	11.0	12.0	121.0	1.0	-	-
20-24	296.0	75.0	47.0	28.0	218.0	-	3.0	-	364.0	172.0	94.0	78.0	185.0	3.0	4.0	-
25-29	254.0	128.0	77.0	51.0	120.0	2.0	4.0	-	277.0	178.0	127.0	51.0	76.0	8.0	15.0	-
30-34	236.0	154.0	115.0	39.0	62.0	1.0	19.0	-	291.0	196.0	147.0	49.0	53.0	14.0	28.0	-
35-39	238.0	154.0	124.0	30.0	60.0	4.0	20.0	-	351.0	224.0	172.0	52.0	70.0	22.0	35.0	-
40-44	205.0	144.0	124.0	20.0	35.0	7.0	19.0	-	305.0	192.0	156.0	36.0	47.0	38.0	28.0	-
45-49	165.0	122.0	101.0	21.0	26.0	5.0	12.0	-	217.0	141.0	110.0	31.0	23.0	31.0	22.0	-
50-54	84.0	60.0	50.0	10.0	9.0	10.0	5.0	-	151.0	85.0	67.0	18.0	11.0	38.0	17.0	-
55-59	81.0	62.0	49.0	13.0	4.0	13.0	2.0	-	107.0	55.0	45.0	10.0	9.0	35.0	8.0	-
60-64	63.0	39.0	37.0	2.0	5.0	18.0	1.0	-	125.0	47.0	40.0	7.0	9.0	63.0	6.0	-
65-69	58.0	28.0	23.0	5.0	4.0	22.0	2.0	2.0	74.0	15.0	14.0	1.0	6.0	51.0	2.0	-
70 и более	27.0	12.0	10.0	2.0	-	15.0	-	-	75.0	8.0	5.0	3.0	7.0	58.0	2.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Городское население в возрасте 16 лет и более, включая лиц до 16 лет, указавших состояние в браке																
Русские	32882263.0	20267841.0	18438685.0	1829156.0	8530981.0	1167535.0	2754401.0	161505.0	40945615.0	20835296.0	18957250.0	1878046.0	7563948.0	7154046.0	5230745.0	161580.0
в том числе в возрасте, лет:																
до 16	616.0	509.0	345.0	164.0		44.0	63.0		1358.0	1174.0	472.0	702.0		82.0	102.0	
16-17	1586013.0	5900.0	2676.0	3224.0	1552911.0	289.0	756.0	26157.0	1583321.0	27489.0	13145.0	14344.0	1532197.0	385.0	1117.0	22133.0
18-19	1740371.0	42836.0	27043.0	15793.0	1684590.0	335.0	1668.0	10942.0	1709030.0	186581.0	126233.0	60348.0	1506341.0	726.0	6172.0	9210.0
20-24	3716700.0	891385.0	701593.0	189792.0	2755216.0	1516.0	48290.0	20293.0	3748754.0	1527483.0	1242826.0	284657.0	2054947.0	10197.0	139516.0	16611.0
25-29	3385407.0	1963752.0	1667043.0	296709.0	1175440.0	4599.0	224906.0	16710.0	3457323.0	2202732.0	1895062.0	307670.0	799979.0	34337.0	406790.0	13485.0
30-34	2984828.0	2099842.0	1831937.0	267905.0	495997.0	10211.0	362698.0	16080.0	3084311.0	2096973.0	1849445.0	247528.0	361408.0	63285.0	550164.0	12481.0
35-39	2853165.0	2152481.0	1928624.0	223857.0	269802.0	18526.0	399522.0	12834.0	3110564.0	2158665.0	1964571.0	194094.0	231384.0	107858.0	602091.0	10566.0
40-44	3496805.0	2735772.0	2505189.0	230583.0	221680.0	41022.0	484357.0	13974.0	3980164.0	2766126.0	2562977.0	203149.0	220770.0	213507.0	767811.0	11950.0
45-49	3295931.0	2637644.0	2445403.0	192241.0	154196.0	60774.0	432322.0	10995.0	3935831.0	2664617.0	2484934.0	179683.0	191912.0	328966.0	739145.0	11191.0
50-54	2911271.0	2365045.0	2214555.0	150490.0	99998.0	91705.0	345252.0	9271.0	3624326.0	2317292.0	2173220.0	144072.0	164537.0	482866.0	648897.0	10734.0
55-59	1524946.0	1245097.0	1174973.0	70124.0	40513.0	73812.0	159959.0	5565.0	2012221.0	1175110.0	1110917.0	64193.0	84563.0	401511.0	344287.0	6750.0
60-64	1926412.0	1559027.0	1477738.0	81289.0	38744.0	171008.0	152143.0	5490.0	2963554.0	1490021.0	1415865.0	74156.0	100304.0	951523.0	413354.0	8352.0
65-69	1387748.0	1115967.0	1064886.0	51081.0	20223.0	167859.0	80396.0	3303.0	2380954.0	1025054.0	976836.0	48218.0	77262.0	1008317.0	263864.0	6457.0
70 и более	2060288.0	1448172.0	1392836.0	55336.0	20051.0	525613.0	61392.0	5060.0	5340779.0	1191192.0	1136432.0	54760.0	236885.0	3549649.0	346678.0	16375.0
возраст не указан	11762.0	4412.0	3844.0	568.0	1620.0	222.0	677.0	4831.0	13125.0	4787.0	4315.0	472.0	1459.0	837.0	757.0	5285.0
Татары	1420777.0	914559.0	837654.0	76905.0	367847.0	40199.0	95588.0	2584.0	1713705.0	918442.0	843366.0	75076.0	340140.0	262147.0	190727.0	2249.0
в том числе в возрасте, лет:																
до 16	8.0	7.0	5.0	2.0		-	1.0		27.0	25.0	11.0	14.0		1.0	1.0	
16-17	73103.0	185.0	92.0	93.0	72509.0	13.0	20.0	376.0	73390.0	819.0	422.0	397.0	72232.0	25.0	35.0	279.0
18-19	74720.0	1428.0	922.0	506.0	73052.0	20.0	46.0	174.0	76265.0	5976.0	4287.0	1689.0	69984.0	27.0	158.0	120.0
20-24	148935.0	32375.0	26305.0	6070.0	114719.0	55.0	1459.0	327.0	150531.0	56925.0	47865.0	9060.0	88946.0	379.0	4068.0	213.0
25-29	129749.0	76243.0	65759.0	10484.0	46460.0	149.0	6622.0	275.0	132071.0	85324.0	75028.0	10296.0	32501.0	1318.0	12762.0	166.0
30-34	121772.0	89660.0	79140.0	10520.0	20254.0	373.0	11220.0	265.0	129361.0	91263.0	81802.0	9461.0	15964.0	2866.0	19086.0	182.0
35-39	150069.0	120198.0	109115.0	11083.0	13370.0	746.0	15491.0	264.0	169811.0	124398.0	114445.0	9953.0	12306.0	6263.0	26662.0	182.0
40-44	188658.0	155630.0	143452.0	12178.0	11649.0	1696.0	19431.0	252.0	217956.0	157499.0	146454.0	11045.0	12690.0	12261.0	35304.0	202.0
45-49	156820.0	130748.0	121555.0	9193.0	7311.0	2313.0	16271.0	177.0	185178.0	128221.0	119629.0	8592.0	10170.0	16000.0	30612.0	175.0
50-54	113089.0	95281.0	89250.0	6031.0	3895.0	2876.0	10899.0	138.0	136681.0	88587.0	83051.0	5536.0	7118.0	19355.0	21477.0	144.0
55-59	52534.0	44350.0	41826.0	2524.0	1474.0	2227.0	4429.0	54.0	67241.0	39937.0	37689.0	2248.0	3216.0	14084.0	9920.0	84.0
60-64	74153.0	62076.0	58562.0	3514.0	1530.0	5628.0	4847.0	72.0	107534.0	55890.0	53071.0	2819.0	3888.0	34984.0	12668.0	104.0
65-69	57086.0	47265.0	44959.0	2306.0	867.0	6080.0	2821.0	53.0	89835.0	39973.0	38036.0	1937.0	3212.0	38228.0	8327.0	95.0
70 и более	79778.0	58991.0	56610.0	2381.0	696.0	18020.0	2010.0	61.0	177440.0	43436.0	41424.0	2012.0	7855.0	116320.0	9633.0	196.0
возраст не указан	303.0	122.0	102.0	20.0	61.0	3.0	21.0	96.0	384.0	169.0	152.0	17.0	58.0	36.0	14.0	107.0
Украинцы	1018922.0	774427.0	714520.0	59907.0	116630.0	46441.0	76891.0	4533.0	1098356.0	638701.0	590140.0	48561.0	103854.0	212252.0	140135.0	3414.0
в том числе в возрасте, лет:																
до 16	10.0	9.0	8.0	1.0		-	1.0		16.0	16.0	4.0	12.0		-	-	
16-17	15712.0	77.0	45.0	32.0	15341.0	4.0	9.0	281.0	15152.0	292.0	127.0	165.0	14602.0	5.0	14.0	239.0
18-19	16576.0	521.0	314.0	207.0	15874.0	4.0	29.0	148.0	17151.0	1967.0	1324.0	643.0	14995.0	10.0	81.0	98.0
20-24	53390.0	14757.0	11708.0	3049.0	37267.0	24.0	852.0	490.0	53230.0	23447.0	19149.0	4298.0	27112.0	149.0	2164.0	358.0
25-29	72877.0	46629.0	40120.0	6509.0	20714.0	118.0	4852.0	564.0	73394.0	50301.0	43840.0	6461.0	13914.0	646.0	8169.0	364.0
30-34	93034.0	72680.0	64752.0	7928.0	10275.0	304.0	9147.0	628.0	90896.0	68208.0	61314.0	6894.0	7326.0	1562.0	13431.0	369.0
35-39	108100.0	90299.0	81935.0	8364.0	5654.0	595.0	10945.0	607.0	102922.0	78440.0	72420.0	6020.0	4831.0	2937.0	16406.0	308.0
40-44	127561.0	108748.0	100126.0	8622.0	4063.0	1175.0	13018.0	557.0	122638.0	92571.0	86420.0	6151.0	4218.0	5415.0	20086.0	348.0
45-49	113286.0	97470.0	90612.0	6858.0	2642.0	1645.0	11118.0	411.0	112109.0	81840.0	76837.0	5003.0	3511.0	7913.0	18581.0	264.0
50-54	106723.0	92394.0	86556.0	5838.0	1706.0	2709.0	9618.0	296.0	110183.0	75739.0	71328.0	4411.0	3128.0	13055.0	18035.0	226.0
55-59	67667.0	58367.0	55092.0	3275.0	910.0	2691.0	5564.0	135.0	69785.0	43460.0	41128.0	2332.0	1751.0	13350.0	11065.0	159.0
60-64	91241.0	77402.0	73223.0	4179.0	1026.0	6608.0	6065.0	140.0	97362.0	52985.0	50337.0	2648.0	2129.0	28602.0	13477.0	169.0
65-69	58370.0	48691.0	46384.0	2307.0	547.0	5985.0	3064.0	83.0	70193.0	32692.0	31065.0	1627.0	1518.0	27856.0	8003.0	124.0
70 и более	94137.0	66250.0	63539.0	2711.0	573.0	24572.0	2586.0	156.0	163079.0	36615.0	34723.0	1892.0	4790.0	110726.0	10597.0	351.0
возраст не указан	238.0	133.0	106.0	27.0	38.0	7.0	23.0	37.0	246.0	128.0	124.0	4.0	29.0	26.0	26.0	37.0
Башкиры	289857.0	179214.0	163004.0	16210.0	85728.0	6860.0	17796.0	259.0	345268.0	186286.0	168915.0	17371.0	80253.0	41362.0	37193.0	174.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		3.0	3.0	1.0	2.0		-	-	
16-17	18475.0	43.0	22.0	21.0	18393.0	4.0	3.0	32.0	19786.0	205.0	115.0	90.0	19545.0	4.0	8.0	24.0
18-19	19321.0	326.0	213.0	113.0	18961.0	4.0	15.0	15.0	20059.0	1444.0	1008.0	436.0	18571.0	1.0	38.0	5.0
20-24	35229.0	7841.0	6501.0	1340.0	27032.0	7.0	302.0	47.0	36193.0	13704.0	11513.0	2191.0	21404.0	82.0	990.0	13.0
25-29	27961.0	17004.0	14830.0	2174.0	9463.0	27.0	1441.0	26.0	29852.0	19409.0	17099.0	2310.0	7170.0	351.0	2912.0	10.0
30-34	26251.0	19503.0	17303.0	2200.0	4280.0	80.0	2358.0	30.0	29351.0	21127.0	18759.0	2368.0	3288.0	706.0	4218.0	12.0
35-39	32085.0	25890.0	23339.0	2551.0	2805.0	197.0	3174.0	19.0	39057.0	28504.0	25907.0	2597.0	2682.0	1629.0	6224.0	18.0
40-44	38477.0	32140.0	29494.0	2646.0	2224.0	394.0	3697.0	22.0	46797.0	34115.0	31414.0	2701.0	2393.0	2815.0	7454.0	20.0
45-49	29487.0	25032.0	23195.0	1837.0	1202.0	449.0	2786.0	18.0	35345.0	24605.0	22761.0	1844.0	1754.0	3302.0	5672.0	12.0
50-54	20059.0	17104.0	15941.0	1163.0	630.0	554.0	1754.0	17.0	24459.0	15997.0	14876.0	1121.0	1228.0	3576.0	3643.0	15.0
55-59	8987.0	7649.0	7184.0	465.0	223.0	411.0	698.0	6.0	10824.0	6466.0	6037.0	429.0	453.0	2300.0	1600.0	5.0
60-64	12430.0	10365.0	9634.0	731.0	250.0	989.0	823.0	3.0	16759.0	8797.0	8257.0	540.0	557.0	5416.0	1977.0	12.0
65-69	9167.0	7526.0	7034.0	492.0	148.0	1067.0	422.0	4.0	13522.0	6145.0	5761.0	384.0	362.0	5795.0	1214.0	6.0
70 и более	11866.0	8764.0	8292.0	472.0	102.0	2675.0	322.0	3.0	23202.0	5741.0	5387.0	354.0	834.0	15382.0	1239.0	6.0
возраст не указан	62.0	27.0	22.0	5.0	15.0	2.0	1.0	17.0	59.0	24.0	20.0	4.0	12.0	3.0	4.0	16.0
Чуваши	320243.0	213837.0	197793.0	16044.0	77676.0	9506.0	18873.0	351.0	394707.0	219465.0	202155.0	17310.0	81214.0	53717.0	40019.0	292.0
в том числе в возрасте, лет:																
до 16	2.0	2.0	1.0	1.0		-	-		4.0	4.0	-	4.0		-	-	
16-17	14741.0	38.0	19.0	19.0	14665.0	3.0	7.0	28.0	15822.0	153.0	90.0	63.0	15638.0	8.0	3.0	20.0
18-19	15609.0	266.0	188.0	78.0	15319.0	2.0	13.0	9.0	16879.0	1194.0	888.0	306.0	15651.0	3.0	21.0	10.0
20-24	31427.0	6948.0	5792.0	1156.0	24197.0	3.0	228.0	51.0	32729.0	12220.0	10366.0	1854.0	19698.0	76.0	707.0	28.0
25-29	28954.0	17449.0	15413.0	2036.0	10219.0	38.0	1213.0	35.0	31512.0	20488.0	18177.0	2311.0	8258.0	317.0	2423.0	26.0
30-34	28876.0	21935.0	19706.0	2229.0	4571.0	66.0	2258.0	46.0	33711.0	24023.0	21736.0	2287.0	4608.0	817.0	4244.0	19.0
35-39	37391.0	30728.0	28194.0	2534.0	3196.0	182.0	3243.0	42.0	45375.0	33512.0	31094.0	2418.0	3825.0	1743.0	6274.0	21.0
40-44	43657.0	36988.0	34446.0	2542.0	2523.0	387.0	3715.0	44.0	53693.0	39473.0	36935.0	2538.0	3389.0	3243.0	7553.0	35.0
45-49	35874.0	30786.0	28948.0	1838.0	1353.0	550.0	3163.0	22.0	44095.0	31142.0	29177.0	1965.0	2518.0	4140.0	6259.0	36.0
50-54	27144.0	23442.0	22172.0	1270.0	780.0	828.0	2073.0	21.0	34257.0	22659.0	21280.0	1379.0	1841.0	5085.0	4651.0	21.0
55-59	12057.0	10290.0	9751.0	539.0	264.0	561.0	933.0	9.0	15365.0	9260.0	8693.0	567.0	764.0	3427.0	1906.0	8.0
60-64	16978.0	14231.0	13443.0	788.0	273.0	1474.0	992.0	8.0	22803.0	11439.0	10776.0	663.0	1123.0	7749.0	2477.0	15.0
65-69	12352.0	10007.0	9474.0	533.0	173.0	1551.0	609.0	12.0	17771.0	7309.0	6836.0	473.0	1062.0	7780.0	1612.0	8.0
70 и более	15139.0	10711.0	10232.0	479.0	134.0	3859.0	423.0	12.0	30638.0	6572.0	6092.0	480.0	2826.0	19325.0	1884.0	31.0
возраст не указан	42.0	16.0	14.0	2.0	9.0	2.0	3.0	12.0	53.0	17.0	15.0	2.0	13.0	4.0	5.0	14.0
Чеченцы	151658.0	90230.0	77055.0	13175.0	49205.0	4117.0	5413.0	2693.0	170735.0	88579.0	75762.0	12817.0	44338.0	23600.0	11346.0	2872.0
в том числе в возрасте, лет:																
до 16	8.0	7.0	3.0	4.0		1.0	-		82.0	79.0	34.0	45.0		2.0	1.0	
16-17	10916.0	104.0	52.0	52.0	9990.0	8.0	9.0	805.0	11791.0	721.0	368.0	353.0	10230.0	19.0	45.0	776.0
18-19	9919.0	399.0	209.0	190.0	9098.0	5.0	24.0	393.0	10596.0	1892.0	1176.0	716.0	8101.0	58.0	167.0	378.0
20-24	20743.0	4064.0	2865.0	1199.0	15620.0	69.0	382.0	608.0	24175.0	8699.0	6357.0	2342.0	13150.0	561.0	1123.0	642.0
25-29	16687.0	7874.0	5914.0	1960.0	7588.0	152.0	742.0	331.0	20110.0	10808.0	8385.0	2423.0	6103.0	1068.0	1808.0	323.0
30-34	17543.0	12165.0	9753.0	2412.0	3753.0	304.0	1150.0	171.0	20339.0	13219.0	11107.0	2112.0	3110.0	1751.0	2047.0	212.0
35-39	16971.0	13769.0	11439.0	2330.0	1758.0	323.0	987.0	134.0	19584.0	13962.0	12295.0	1667.0	1574.0	1947.0	1987.0	114.0
40-44	19102.0	16865.0	14792.0	2073.0	760.0	479.0	918.0	80.0	19914.0	14319.0	12939.0	1380.0	1025.0	2719.0	1753.0	98.0
45-49	14231.0	12949.0	11695.0	1254.0	344.0	354.0	526.0	58.0	14499.0	10248.0	9446.0	802.0	521.0	2460.0	1195.0	75.0
50-54	9684.0	8787.0	8099.0	688.0	131.0	392.0	344.0	30.0	9346.0	6091.0	5657.0	434.0	226.0	2337.0	633.0	59.0
55-59	3498.0	3125.0	2912.0	213.0	38.0	218.0	111.0	6.0	3834.0	2262.0	2137.0	125.0	77.0	1291.0	181.0	23.0
60-64	4442.0	3831.0	3553.0	278.0	58.0	415.0	121.0	17.0	5374.0	2634.0	2480.0	154.0	72.0	2419.0	215.0	34.0
65-69	3531.0	3047.0	2820.0	227.0	20.0	402.0	55.0	7.0	4643.0	2033.0	1905.0	128.0	58.0	2419.0	100.0	33.0
70 и более	4294.0	3218.0	2929.0	289.0	23.0	994.0	43.0	16.0	6312.0	1548.0	1423.0	125.0	67.0	4543.0	87.0	67.0
возраст не указан	89.0	26.0	20.0	6.0	24.0	1.0	1.0	37.0	136.0	64.0	53.0	11.0	24.0	6.0	4.0	38.0
Армяне	352665.0	232350.0	209526.0	22824.0	86436.0	9703.0	21480.0	2696.0	276454.0	166405.0	153820.0	12585.0	53920.0	32351.0	22723.0	1055.0
в том числе в возрасте, лет:																
до 16	8.0	7.0	5.0	2.0		-	1.0		10.0	9.0	4.0	5.0		-	1.0	
16-17	15033.0	46.0	23.0	23.0	14764.0	3.0	6.0	214.0	13079.0	255.0	142.0	113.0	12647.0	2.0	8.0	167.0
18-19	14570.0	241.0	152.0	89.0	14204.0	4.0	18.0	103.0	12889.0	1415.0	946.0	469.0	11355.0	5.0	44.0	70.0
20-24	35013.0	5978.0	4491.0	1487.0	28330.0	18.0	353.0	334.0	29426.0	13031.0	10226.0	2805.0	15587.0	56.0	643.0	109.0
25-29	35174.0	19131.0	15376.0	3755.0	14170.0	39.0	1479.0	355.0	28362.0	21054.0	18268.0	2786.0	5393.0	193.0	1631.0	91.0
30-34	40576.0	30530.0	26030.0	4500.0	6745.0	133.0	2783.0	385.0	29821.0	24245.0	22334.0	1911.0	2497.0	437.0	2537.0	105.0
35-39	44169.0	36851.0	32798.0	4053.0	3433.0	246.0	3320.0	319.0	30875.0	25523.0	24128.0	1395.0	1509.0	781.0	2965.0	97.0
40-44	49114.0	42069.0	38669.0	3400.0	2132.0	476.0	4113.0	324.0	33170.0	26633.0	25428.0	1205.0	1363.0	1312.0	3769.0	93.0
45-49	35816.0	30871.0	28748.0	2123.0	1117.0	516.0	3113.0	199.0	24409.0	18377.0	17607.0	770.0	1003.0	1626.0	3347.0	56.0
50-54	25527.0	21718.0	20367.0	1351.0	613.0	723.0	2304.0	169.0	17480.0	12078.0	11615.0	463.0	672.0	2152.0	2514.0	64.0
55-59	12382.0	10392.0	9795.0	597.0	273.0	451.0	1202.0	64.0	9307.0	5734.0	5556.0	178.0	358.0	1905.0	1282.0	28.0
60-64	16028.0	13130.0	12484.0	646.0	265.0	1255.0	1312.0	66.0	13506.0	7238.0	7033.0	205.0	377.0	4319.0	1533.0	39.0
65-69	11974.0	9555.0	9167.0	388.0	182.0	1451.0	753.0	33.0	11240.0	5165.0	5040.0	125.0	324.0	4692.0	1028.0	31.0
70 и более	17123.0	11776.0	11371.0	405.0	190.0	4386.0	716.0	55.0	22787.0	5605.0	5451.0	154.0	825.0	14868.0	1418.0	71.0
возраст не указан	158.0	55.0	50.0	5.0	18.0	2.0	7.0	76.0	93.0	43.0	42.0	1.0	10.0	3.0	3.0	34.0
Мордва	179415.0	132668.0	123489.0	9179.0	28197.0	6956.0	11289.0	305.0	223250.0	125250.0	116788.0	8462.0	28959.0	46160.0	22627.0	254.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		1.0	1.0	1.0	-		-	-	
16-17	5059.0	13.0	4.0	9.0	5025.0	1.0	1.0	19.0	5109.0	48.0	31.0	17.0	5044.0	2.0	1.0	14.0
18-19	5987.0	120.0	90.0	30.0	5846.0	4.0	4.0	13.0	5689.0	474.0	384.0	90.0	5184.0	3.0	18.0	10.0
20-24	12724.0	3691.0	3274.0	417.0	8838.0	8.0	153.0	34.0	11770.0	5054.0	4551.0	503.0	6348.0	31.0	315.0	22.0
25-29	12611.0	8557.0	7755.0	802.0	3313.0	8.0	693.0	40.0	12020.0	8395.0	7673.0	722.0	2392.0	136.0	1082.0	15.0
30-34	13029.0	10502.0	9558.0	944.0	1366.0	27.0	1094.0	40.0	13485.0	10087.0	9260.0	827.0	1394.0	284.0	1699.0	21.0
35-39	18972.0	16243.0	14989.0	1254.0	1027.0	77.0	1591.0	34.0	20917.0	16119.0	15044.0	1075.0	1263.0	796.0	2716.0	23.0
